Cust_ID,Age,Customer_Segment
CC47428,21,Gold
CC73509,24,Gold
CC65983,24,Gold
CC76525,29,Gold
CC53812,44,Gold
CC94808,49,Gold
CC94754,39,Gold
CC12067,33,Gold
CC32196,32,Gold
CC43059,47,Gold
CC44008,48,Gold
CC50284,27,Gold
CC46981,40,Gold
CC23405,46,Gold
CC83080,23,Gold
CC49146,29,Gold
CC43699,50,Gold
CC59734,27,Gold
CC45811,20,Gold
CC84540,29,Gold
CC43182,49,Gold
CC39878,42,Gold
CC74631,43,Gold
CC84036,28,Gold
CC73341,44,Gold
CC19785,49,Gold
CC24504,44,Gold
CC89859,24,Gold
CC70158,35,Gold
CC45995,29,Gold
CC67900,25,Gold
CC95749,49,Gold
CC90603,40,Gold
CC15857,40,Gold
CC51040,43,Gold
CC49657,48,Gold
CC72488,50,Gold
CC13357,35,Gold
CC97492,27,Gold
CC42758,48,Gold
CC43134,23,Gold
CC17073,42,Gold
CC14977,49,Gold
CC18124,26,Gold
CC36051,46,Gold
CC29768,31,Gold
CC57993,32,Gold
CC54119,48,Gold
CC38302,23,Gold
CC26081,38,Gold
CC34512,20,Gold
CC29715,21,Gold
CC14060,36,Gold
CC18058,46,Gold
CC91392,37,Gold
CC27284,31,Gold
CC79704,23,Gold
CC73503,22,Gold
CC41103,33,Gold
CC25416,29,Gold
CC72392,42,Gold
CC26720,41,Gold
CC21672,30,Gold
CC16366,37,Gold
CC44102,38,Gold
CC23687,40,Gold
CC15425,45,Gold
CC94991,24,Gold
CC68949,46,Gold
CC49065,29,Gold
CC92951,41,Gold
CC64531,48,Gold
CC29580,27,Gold
CC55184,21,Gold
CC25802,29,Gold
CC97217,33,Gold
CC34035,31,Gold
CC77545,21,Gold
CC26250,31,Gold
CC79830,44,Gold
CC81475,45,Gold
CC46927,50,Gold
CC18223,26,Gold
CC88271,27,Gold
CC20129,44,Gold
CC84605,48,Gold
CC48220,41,Gold
CC12058,20,Gold
CC82344,36,Gold
CC83557,34,Gold
CC70624,25,Gold
CC29926,24,Gold
CC45636,44,Gold
CC76717,40,Gold
CC16657,36,Gold
CC47949,46,Gold
CC62065,39,Gold
CC75172,29,Gold
CC67573,37,Gold
CC99074,42,Gold
CC80669,27,Gold
CC41570,36,Gold
CC71497,32,Gold
CC76693,33,Gold
CC86107,35,Gold
CC52856,22,Gold
CC69624,38,Gold
CC80030,48,Gold
CC22788,32,Gold
CC32349,33,Gold
CC85789,42,Gold
CC77684,33,Gold
CC73604,26,Gold
CC13524,36,Gold
CC65565,45,Gold
CC19761,45,Gold
CC76461,44,Gold
CC32473,22,Gold
CC34605,46,Gold
CC43197,25,Gold
CC60062,34,Gold
CC67725,34,Gold
CC38471,38,Gold
CC81716,48,Gold
CC13421,49,Gold
CC44211,32,Gold
CC98701,33,Gold
CC33297,26,Gold
CC36199,50,Gold
CC54434,47,Gold
CC11120,28,Gold
CC55043,41,Gold
CC88954,37,Gold
CC42271,40,Gold
CC64267,29,Gold
CC24722,23,Gold
CC44809,29,Gold
CC19375,22,Gold
CC50833,48,Gold
CC77886,40,Gold
CC75883,40,Gold
CC57966,27,Gold
CC53856,27,Gold
CC25881,25,Gold
CC62334,35,Gold
CC57147,32,Gold
CC86905,45,Gold
CC16033,44,Gold
CC17529,27,Gold
CC56749,37,Gold
CC59540,41,Gold
CC58360,42,Gold
CC14049,21,Gold
CC88921,26,Gold
CC97810,41,Gold
CC36475,20,Gold
CC65031,25,Gold
CC35026,39,Gold
CC91151,33,Gold
CC98823,23,Gold
CC98527,26,Gold
CC11972,26,Gold
CC13623,31,Gold
CC37616,47,Gold
CC74095,49,Gold
CC88518,34,Gold
CC70866,40,Gold
CC69475,42,Gold
CC13325,38,Gold
CC62492,32,Gold
CC57688,37,Gold
CC77613,46,Gold
CC89193,47,Gold
CC57234,20,Gold
CC79248,35,Gold
CC65658,39,Gold
CC48140,21,Gold
CC41865,30,Gold
CC46496,34,Gold
CC43102,26,Gold
CC26131,34,Gold
CC73685,36,Gold
CC21623,49,Gold
CC11486,21,Gold
CC11505,28,Gold
CC94034,48,Gold
CC52301,30,Gold
CC48218,37,Gold
CC76010,24,Gold
CC37259,27,Gold
CC40147,24,Gold
CC20273,25,Gold
CC51619,27,Gold
CC14973,27,Gold
CC67539,23,Gold
CC20554,32,Gold
CC30500,39,Gold
CC29313,45,Gold
CC40159,42,Gold
CC70012,48,Gold
CC93400,50,Gold
CC29401,41,Gold
CC46868,38,Gold
CC94915,31,Gold
CC17484,20,Gold
CC34126,29,Gold
CC57934,35,Gold
CC29225,44,Gold
CC72234,41,Gold
CC58399,26,Gold
CC90666,33,Gold
CC64781,42,Gold
CC79168,20,Gold
CC58069,44,Gold
CC79253,26,Gold
CC76409,33,Gold
CC93319,21,Gold
CC37164,29,Gold
CC13562,43,Gold
CC24024,49,Gold
CC13151,25,Gold
CC95787,42,Gold
CC95678,30,Gold
CC23003,21,Gold
CC12572,32,Gold
CC56179,25,Gold
CC24107,39,Gold
CC77582,21,Gold
CC91963,31,Gold
CC28358,22,Gold
CC74648,37,Gold
CC92150,21,Gold
CC46989,44,Gold
CC58041,48,Gold
CC46145,31,Gold
CC11778,22,Gold
CC78615,46,Gold
CC74918,31,Gold
CC27937,47,Gold
CC42277,35,Gold
CC16799,33,Gold
CC34464,37,Gold
CC97085,35,Gold
CC36111,45,Gold
CC38970,28,Gold
CC27145,32,Gold
CC86201,42,Gold
CC90282,50,Gold
CC82342,24,Gold
CC49077,45,Gold
CC48722,49,Gold
CC79000,25,Gold
CC12210,24,Gold
CC93292,47,Gold
CC41682,39,Gold
CC38312,24,Gold
CC22765,20,Gold
CC35889,25,Gold
CC91111,26,Gold
CC25040,41,Gold
CC92408,22,Gold
CC25012,41,Gold
CC47330,42,Gold
CC72627,39,Gold
CC40979,36,Gold
CC81637,30,Gold
CC12862,32,Gold
CC47943,30,Gold
CC22992,31,Gold
CC70793,35,Gold
CC15718,38,Gold
CC26805,31,Gold
CC35964,40,Gold
CC97887,36,Gold
CC96288,48,Gold
CC74920,22,Gold
CC96830,22,Gold
CC57269,40,Gold
CC18252,44,Gold
CC25493,33,Gold
CC86529,28,Gold
CC55201,48,Gold
CC90705,41,Gold
CC22451,20,Gold
CC23408,39,Gold
CC56024,38,Gold
CC21174,20,Gold
CC18035,33,Gold
CC56853,36,Gold
CC78090,22,Gold
CC57485,31,Gold
CC13879,43,Gold
CC25268,39,Gold
CC81348,30,Gold
CC24888,33,Gold
CC20817,31,Gold
CC54515,48,Gold
CC54112,43,Gold
CC22974,48,Gold
CC74671,23,Gold
CC75159,48,Gold
CC39238,28,Gold
CC74595,42,Gold
CC29296,46,Gold
CC59733,27,Gold
CC83002,22,Gold
CC69970,44,Gold
CC53891,49,Gold
CC92766,39,Gold
CC19855,48,Gold
CC69936,40,Gold
CC40836,22,Gold
CC54356,30,Gold
CC99708,43,Gold
CC50440,35,Gold
CC96904,47,Gold
CC54343,36,Gold
CC60818,23,Gold
CC95660,26,Gold
CC61207,40,Gold
CC14460,48,Gold
CC17396,26,Gold
CC19730,40,Gold
CC88343,30,Gold
CC55731,20,Gold
CC81408,29,Gold
CC13533,30,Gold
CC17819,47,Gold
CC88455,31,Gold
CC37395,26,Gold
CC75821,39,Gold
CC57866,28,Gold
CC37146,48,Gold
CC36968,27,Gold
CC90152,42,Gold
CC95823,49,Gold
CC26316,34,Gold
CC94599,34,Gold
CC11165,42,Gold
CC23045,36,Gold
CC48076,25,Gold
CC98591,38,Gold
CC59055,46,Gold
CC87589,41,Gold
CC60226,32,Gold
CC58962,26,Gold
CC21283,39,Gold
CC39863,49,Gold
CC25340,40,Gold
CC67441,34,Gold
CC60028,46,Gold
CC18389,22,Gold
CC36587,24,Gold
CC14770,23,Gold
CC15004,36,Gold
CC72651,43,Gold
CC55042,34,Gold
CC54905,37,Gold
CC42339,47,Gold
CC29416,41,Gold
CC27090,45,Gold
CC23667,22,Gold
CC17325,27,Gold
CC48378,36,Gold
CC28712,27,Gold
CC19401,22,Gold
CC57217,30,Gold
CC21186,40,Gold
CC60951,26,Gold
CC41414,36,Gold
CC58130,40,Gold
CC62567,36,Gold
CC11877,36,Gold
CC22648,22,Gold
CC64984,40,Gold
CC84333,32,Gold
CC91464,35,Gold
CC99735,24,Gold
CC35913,44,Gold
CC93973,35,Gold
CC61926,47,Gold
CC72785,50,Gold
CC63974,20,Gold
CC17926,41,Gold
CC14666,36,Gold
CC50734,31,Gold
CC81472,41,Gold
CC50461,24,Gold
CC11231,48,Gold
CC55095,40,Gold
CC45535,33,Gold
CC85145,22,Gold
CC72728,27,Gold
CC81474,35,Gold
CC52536,25,Gold
CC92414,21,Gold
CC46397,23,Gold
CC19617,24,Gold
CC90440,26,Gold
CC48384,37,Gold
CC61105,27,Gold
CC21763,23,Gold
CC39128,23,Gold
CC92588,44,Gold
CC73883,28,Gold
CC20512,38,Gold
CC61699,39,Gold
CC97633,47,Gold
CC85605,41,Gold
CC71915,38,Gold
CC93817,38,Gold
CC24525,39,Gold
CC12970,50,Gold
CC99310,43,Gold
CC73193,41,Gold
CC13865,49,Gold
CC32991,22,Gold
CC99269,33,Gold
CC12094,50,Gold
CC76756,23,Gold
CC33766,50,Gold
CC43838,37,Gold
CC77156,48,Gold
CC76545,29,Gold
CC46322,36,Gold
CC17265,46,Gold
CC70781,25,Gold
CC75442,50,Gold
CC12730,41,Gold
CC53840,27,Gold
CC55423,26,Gold
CC35047,33,Gold
CC69742,28,Gold
CC68009,45,Gold
CC95014,31,Gold
CC14833,41,Gold
CC46418,36,Gold
CC40413,48,Gold
CC85515,49,Gold
CC87546,20,Gold
CC77910,44,Gold
CC61382,32,Gold
CC41990,42,Gold
CC87873,26,Gold
CC61875,28,Gold
CC20297,22,Gold
CC82975,29,Gold
CC41942,22,Gold
CC60803,50,Gold
CC80828,38,Gold
CC37486,28,Gold
CC71206,23,Gold
CC57955,32,Gold
CC51371,34,Gold
CC28457,34,Gold
CC43577,32,Gold
CC44468,30,Gold
CC68858,45,Gold
CC48867,30,Gold
CC20693,21,Gold
CC83772,44,Gold
CC61021,50,Gold
CC74442,49,Gold
CC20097,46,Gold
CC79415,39,Gold
CC67979,45,Gold
CC33605,39,Gold
CC53967,30,Gold
CC88287,28,Gold
CC47536,44,Gold
CC84519,50,Gold
CC38564,21,Gold
CC61445,20,Gold
CC85648,21,Platinum
CC62501,41,Platinum
CC82956,30,Platinum
CC38486,34,Platinum
CC26339,21,Platinum
CC54687,46,Platinum
CC37541,22,Platinum
CC90124,20,Platinum
CC59010,31,Platinum
CC31583,45,Platinum
CC58631,40,Platinum
CC34498,40,Platinum
CC22478,21,Platinum
CC12111,38,Platinum
CC28898,29,Platinum
CC47377,29,Platinum
CC26324,32,Platinum
CC78485,34,Platinum
CC50083,48,Platinum
CC68912,35,Platinum
CC94216,24,Platinum
CC82625,49,Platinum
CC11671,25,Platinum
CC65584,45,Platinum
CC91872,36,Platinum
CC28281,48,Platinum
CC28425,27,Platinum
CC69910,40,Platinum
CC78778,34,Platinum
CC93234,34,Platinum
CC44126,24,Platinum
CC16097,34,Platinum
CC18139,37,Platinum
CC26513,39,Platinum
CC11428,26,Platinum
CC87946,23,Platinum
CC92953,32,Platinum
CC45401,29,Platinum
CC86404,41,Platinum
CC48131,48,Platinum
CC76638,42,Platinum
CC36241,28,Platinum
CC91024,35,Platinum
CC80229,28,Platinum
CC76129,41,Platinum
CC49388,37,Platinum
CC72394,28,Platinum
CC41960,38,Platinum
CC93513,25,Platinum
CC99896,49,Platinum
CC34913,45,Platinum
CC99497,26,Platinum
CC75921,22,Platinum
CC37772,22,Platinum
CC31561,48,Platinum
CC35697,50,Platinum
CC43480,30,Platinum
CC95252,45,Platinum
CC99889,36,Platinum
CC63831,23,Platinum
CC24023,22,Platinum
CC49937,50,Platinum
CC17191,35,Platinum
CC54887,46,Platinum
CC84585,32,Platinum
CC78741,21,Platinum
CC90499,39,Platinum
CC75753,30,Platinum
CC31284,23,Platinum
CC82213,38,Platinum
CC45956,44,Platinum
CC24214,43,Platinum
CC47214,34,Platinum
CC34155,43,Platinum
CC49375,46,Platinum
CC63604,25,Platinum
CC24591,29,Platinum
CC53055,21,Platinum
CC27365,42,Platinum
CC91488,35,Platinum
CC84919,34,Platinum
CC19021,48,Platinum
CC40824,21,Platinum
CC95110,47,Platinum
CC74713,31,Platinum
CC94578,39,Platinum
CC20145,27,Platinum
CC51984,37,Platinum
CC80983,49,Platinum
CC59358,26,Platinum
CC71009,25,Platinum
CC49945,29,Platinum
CC41019,38,Platinum
CC86336,43,Platinum
CC52766,47,Platinum
CC44610,33,Platinum
CC95663,46,Platinum
CC53538,39,Platinum
CC84603,40,Platinum
CC81384,20,Platinum
CC63585,31,Platinum
CC63422,36,Platinum
CC43721,24,Platinum
CC44237,24,Platinum
CC81396,31,Platinum
CC43435,29,Platinum
CC66803,40,Platinum
CC48078,48,Platinum
CC87141,22,Platinum
CC76794,50,Platinum
CC35621,27,Platinum
CC63122,23,Platinum
CC33920,41,Platinum
CC74145,41,Platinum
CC44305,36,Platinum
CC65619,32,Platinum
CC53745,29,Platinum
CC24462,42,Platinum
CC95062,26,Platinum
CC51595,23,Platinum
CC92281,45,Platinum
CC33355,35,Platinum
CC21770,36,Platinum
CC12470,49,Platinum
CC16623,23,Platinum
CC48023,42,Platinum
CC95108,32,Platinum
CC60432,27,Platinum
CC47462,49,Platinum
CC61886,29,Platinum
CC22588,41,Platinum
CC49725,32,Platinum
CC27972,32,Platinum
CC66540,34,Platinum
CC34834,29,Platinum
CC36515,35,Platinum
CC49556,50,Platinum
CC59858,48,Platinum
CC32530,41,Platinum
CC94450,31,Platinum
CC32565,34,Platinum
CC78141,22,Platinum
CC34299,27,Platinum
CC63894,30,Platinum
CC98581,41,Platinum
CC81098,48,Platinum
CC94010,20,Platinum
CC30632,20,Platinum
CC23926,36,Platinum
CC70992,39,Platinum
CC29105,21,Platinum
CC62729,42,Platinum
CC97708,36,Platinum
CC13912,26,Platinum
CC21291,25,Platinum
CC38115,24,Platinum
CC47592,28,Platinum
CC12704,33,Platinum
CC28064,26,Platinum
CC72439,23,Platinum
CC21369,20,Platinum
CC38005,25,Platinum
CC90208,29,Platinum
CC27324,45,Platinum
CC90167,33,Platinum
CC18142,46,Platinum
CC58024,41,Platinum
CC71145,24,Platinum
CC93318,33,Platinum
CC33305,23,Platinum
CC11721,21,Platinum
CC33059,43,Platinum
CC41914,41,Platinum
CC84380,44,Platinum
CC41877,39,Platinum
CC58276,36,Platinum
CC34567,21,Platinum
CC25299,37,Platinum
CC99130,24,Platinum
CC16335,48,Platinum
CC59364,44,Platinum
CC49108,27,Platinum
CC15310,27,Platinum
CC53567,20,Platinum
CC13282,30,Platinum
CC55171,32,Platinum
CC33255,20,Platinum
CC48724,21,Platinum
CC79358,38,Platinum
CC12976,32,Platinum
CC30065,39,Platinum
CC65014,21,Platinum
CC53383,35,Platinum
CC13735,39,Platinum
CC30956,38,Platinum
CC74707,35,Platinum
CC12843,45,Platinum
CC14475,42,Platinum
CC40213,23,Platinum
CC94101,35,Platinum
CC88596,25,Platinum
CC97485,31,Platinum
CC73801,20,Platinum
CC38166,46,Platinum
CC79850,21,Platinum
CC77056,20,Platinum
CC87686,43,Platinum
CC54176,40,Platinum
CC99335,46,Platinum
CC92551,37,Platinum
CC33719,42,Platinum
CC53161,29,Platinum
CC26229,43,Platinum
CC77533,30,Platinum
CC56342,40,Platinum
CC60831,34,Platinum
CC54222,46,Platinum
CC93589,41,Platinum
CC98495,28,Platinum
CC18448,24,Platinum
CC49198,24,Platinum
CC60844,32,Platinum
CC75223,31,Platinum
CC70507,48,Platinum
CC40270,42,Platinum
CC95047,33,Platinum
CC94924,26,Platinum
CC54071,26,Platinum
CC39414,39,Platinum
CC50029,43,Platinum
CC78832,33,Platinum
CC87034,36,Platinum
CC48732,46,Platinum
CC91794,43,Platinum
CC37973,36,Platinum
CC35981,26,Platinum
CC14701,22,Platinum
CC89856,50,Platinum
CC41481,47,Platinum
CC49554,20,Platinum
CC89315,34,Platinum
CC19313,31,Platinum
CC45238,23,Platinum
CC18865,34,Platinum
CC50203,21,Platinum
CC92299,29,Platinum
CC93392,39,Platinum
CC22664,43,Platinum
CC54446,29,Platinum
CC32532,28,Platinum
CC16281,49,Platinum
CC88306,26,Platinum
CC39195,21,Platinum
CC48824,43,Platinum
CC92406,21,Platinum
CC60423,40,Platinum
CC21932,27,Platinum
CC35957,39,Platinum
CC59019,32,Platinum
CC79295,30,Platinum
CC77260,23,Platinum
CC42437,41,Platinum
CC79306,50,Platinum
CC86457,25,Platinum
CC32001,40,Platinum
CC76375,47,Platinum
CC60157,36,Platinum
CC67742,43,Platinum
CC25327,28,Platinum
CC15996,46,Platinum
CC62982,41,Platinum
CC15649,24,Platinum
CC59641,24,Platinum
CC43711,29,Platinum
CC85782,38,Platinum
CC46677,44,Platinum
CC68167,50,Platinum
CC77191,47,Platinum
CC37369,45,Platinum
CC85968,38,Platinum
CC74982,39,Platinum
CC14720,33,Platinum
CC61345,50,Platinum
CC48806,38,Platinum
CC60021,21,Platinum
CC95766,35,Platinum
CC77654,44,Platinum
CC76857,50,Platinum
CC65169,47,Platinum
CC87270,28,Platinum
CC94079,41,Platinum
CC95273,35,Platinum
CC81241,34,Platinum
CC81000,25,Platinum
CC38011,37,Platinum
CC45675,39,Platinum
CC19639,21,Platinum
CC20573,38,Platinum
CC66558,48,Platinum
CC65301,43,Platinum
CC73095,27,Platinum
CC81300,26,Platinum
CC46415,45,Platinum
CC66351,22,Platinum
CC36641,42,Platinum
CC52036,36,Platinum
CC82633,50,Platinum
CC32326,30,Platinum
CC39468,43,Platinum
CC29784,46,Platinum
CC30422,35,Platinum
CC40307,34,Platinum
CC11740,34,Platinum
CC45332,37,Platinum
CC94911,30,Platinum
CC48316,29,Platinum
CC47905,37,Platinum
CC85979,37,Platinum
CC91399,27,Platinum
CC68582,22,Platinum
CC74656,22,Platinum
CC75283,26,Platinum
CC84498,39,Platinum
CC53713,45,Platinum
CC99614,33,Platinum
CC39127,22,Platinum
CC22387,24,Platinum
CC40770,37,Platinum
CC42485,43,Platinum
CC83378,50,Platinum
CC90451,20,Platinum
CC82682,20,Platinum
CC40049,34,Platinum
CC83850,36,Platinum
CC23983,48,Platinum
CC42526,39,Platinum
CC39108,42,Platinum
CC98135,26,Platinum
CC35953,30,Platinum
CC51066,37,Platinum
CC33790,45,Platinum
CC50151,47,Platinum
CC43615,41,Platinum
CC81913,39,Platinum
CC69901,34,Platinum
CC99023,29,Platinum
CC56148,21,Platinum
CC80045,45,Platinum
CC49551,41,Platinum
CC98929,25,Platinum
CC40470,46,Platinum
CC99187,32,Platinum
CC87840,35,Platinum
CC21915,50,Platinum
CC17166,24,Platinum
CC80507,41,Platinum
CC54408,22,Platinum
CC98996,25,Platinum
CC51285,45,Platinum
CC17004,41,Platinum
CC44055,24,Platinum
CC49248,45,Platinum
CC27331,49,Platinum
CC69103,23,Platinum
CC71544,45,Platinum
CC56810,48,Platinum
CC73014,50,Platinum
CC41159,43,Platinum
CC53604,27,Platinum
CC19539,41,Platinum
CC54873,28,Platinum
CC90206,50,Platinum
CC64863,28,Platinum
CC40806,34,Platinum
CC15456,24,Platinum
CC24142,46,Platinum
CC23605,44,Platinum
CC59416,32,Platinum
CC11339,33,Platinum
CC59562,39,Platinum
CC86108,28,Platinum
CC82436,28,Platinum
CC76396,42,Platinum
CC25711,39,Platinum
CC48711,28,Platinum
CC56916,33,Platinum
CC81331,31,Platinum
CC69596,29,Platinum
CC15336,25,Platinum
CC28303,31,Platinum
CC99150,48,Platinum
CC40748,20,Platinum
CC60493,44,Platinum
CC48979,21,Platinum
CC97522,25,Platinum
CC22987,23,Platinum
CC42288,23,Platinum
CC90333,31,Platinum
CC75532,28,Platinum
CC51938,35,Platinum
CC42924,25,Platinum
CC22556,26,Platinum
CC30954,49,Platinum
CC32762,50,Platinum
CC30670,23,Platinum
CC97200,22,Platinum
CC57287,46,Platinum
CC87325,37,Platinum
CC53989,29,Platinum
CC51844,50,Platinum
CC63184,39,Platinum
CC80522,28,Platinum
CC73000,35,Platinum
CC13567,44,Platinum
CC39353,50,Platinum
CC19916,49,Platinum
CC42937,30,Platinum
CC95586,38,Platinum
CC44059,27,Platinum
CC16346,30,Platinum
CC13477,24,Platinum
CC58020,25,Platinum
CC57776,22,Platinum
CC24391,26,Platinum
CC53430,27,Platinum
CC31823,33,Platinum
CC15335,28,Platinum
CC81556,26,Platinum
CC38634,21,Platinum
